SalesID,DateID,RegionID,ModelID,UnitsSold,Revenue_USD,DiscountPct,SalesChannel
19718,20230801,13,8,35,1352874,0.03,Fleet
19719,20230801,13,9,19,630030,0.015,Online
19720,20230801,13,10,27,1137937,0.036,Online
19721,20230801,13,11,23,822054,0.038,Direct
19722,20230801,13,12,22,901871,0.013,Online
19723,20230801,13,13,15,818870,0.004,Dealer
19724,20230801,13,14,15,1319988,0.06,Online
19725,20230801,13,15,36,955209,0.038,Fleet
19726,20230801,13,16,14,611677,0.043,Direct
19727,20230801,13,17,4,273549,0.022,Dealer
19728,20230801,13,18,8,582039,0.075,Dealer
19729,20230801,13,19,16,437622,0.063,Online
19730,20230801,13,20,9,294658,0.037,Online
19731,20230801,13,21,5,145256,0.072,Fleet
19732,20230801,13,22,7,219531,0.058,Dealer
19733,20230801,13,23,7,719605,0.078,Online
19734,20230801,13,24,6,621740,0.064,Online
19735,20230801,13,25,3,391818,0.042,Direct
19736,20230801,13,26,6,181645,0.008,Online
19737,20230801,13,27,9,356957,0.017,Direct
19738,20230801,13,28,17,1000914,0.072,Fleet
19739,20230801,13,29,13,545778,0.068,Online
19740,20230801,13,30,17,554639,0.027,Fleet
19741,20230801,14,1,72,3009769,0.019,Dealer
19742,20230801,14,2,,,0.015,Fleet
19743,20230801,14,3,23,1639825,0.078,Dealer
19744,20230801,14,4,20,1535454,0.074,Fleet
19745,20230801,14,5,32,1074256,0.053,Dealer
19746,20230801,14,6,19,535492,0.05,Fleet
19747,20230801,14,7,36,613181,0.007,Dealer
19748,20230801,14,8,20,776039,0.061,Fleet
19749,20230801,14,9,16,494539,0.035,Dealer
19750,20230801,14,10,16,646104,0.064,Online
19751,20230801,14,11,17,620962,0.041,Dealer
19752,20230801,14,12,16,629695,0.012,Direct
19753,20230801,14,13,11,581470,0.055,Dealer
19754,20230801,14,14,7,580405,0.056,Online
19755,20230801,14,15,24,586340,0.059,Dealer
19756,20230801,14,16,10,437380,0.029,Direct
19757,20230801,14,17,4,279065,0.031,Dealer
19758,20230801,14,18,5,379841,0.079,Online
19759,20230801,14,19,7,195088,0.001,Dealer
19760,20230801,14,20,9,292284,0.041,Fleet
19761,20230801,14,21,4,110857,0.001,Direct
19762,20230801,14,22,6,181281,0.017,Online
19763,20230801,14,23,3,288371,0.037,Fleet
19764,20230801,14,24,4,387650,0.026,Fleet
19765,20230801,14,25,6,829539,0.019,Direct
19766,20230801,14,26,5,147428,0.029,Online
19767,20230801,14,27,4,153928,0.063,Fleet
19768,20230801,14,28,7,388165,0.06,Fleet
19769,20230801,14,29,8,344768,0.033,Direct
19770,20230801,14,30,11,385784,0.029,Dealer
19771,20230801,15,1,48,1820788,0.037,Direct
19772,20230801,15,2,79,4037887,0.036,Fleet
19773,20230801,15,3,23,1663520,0.021,Dealer
19774,20230801,15,4,20,1674394,0.011,Dealer
19775,20230801,15,5,42,1355877,0.043,Online
19776,20230801,15,6,30,845529,0.007,Fleet
19777,20230801,15,7,35,631856,0.077,Dealer
19778,20230801,15,8,17,646618,0.011,Direct
19779,20230801,15,9,13,390368,0.038,Fleet
19780,20230801,15,10,21,801338,0.023,Fleet
19781,20230801,15,11,10,358559,0.003,Direct
19782,20230801,15,12,,,0.049,Fleet
19783,20230801,15,13,8,409016,0.06,Online
19784,20230801,15,14,7,561624,0.073,Fleet
19785,20230801,15,15,15,406228,0.01,Fleet
19786,20230801,15,16,9,387804,0.037,Fleet
19787,20230801,15,17,4,286325,0.007,Online
19788,20230801,15,18,3,227043,0.067,Online
19789,20230801,15,19,8,229922,0.03,Dealer
19790,20230801,15,20,8,268473,0.037,Fleet
19791,20230801,15,21,4,117131,0.056,Dealer
19792,20230801,15,22,3,86417,0.026,Direct
19793,20230801,15,23,3,307601,0.075,Online
19794,20230801,15,24,5,536780,0.007,Online
19795,20230801,15,25,5,685672,0.024,Fleet
19796,20230801,15,26,5,152708,0.011,Fleet
19797,20230801,15,27,4,152434,0.073,Fleet
19798,20230801,15,28,8,500030,0.037,Fleet
19799,20230801,15,29,11,492779,0.071,Direct
19800,20230801,15,30,11,387233,0.025,Fleet
19801,20230901,1,1,478,18702589,0.006,Direct
19802,20230901,1,2,642,29660795,0.063,Direct
19803,20230901,1,3,,,0.063,Fleet
19804,20230901,1,4,146,12212772,0.006,Dealer
19805,20230901,1,5,255,7993805,0.038,Direct
19806,20230901,1,6,304,8084577,0.079,Dealer
19807,20230901,1,7,314,5206535,0.046,Fleet
19808,20230901,1,8,145,5236574,0.032,Dealer
19809,20230901,1,9,132,3955859,0.059,Fleet
19810,20230901,1,10,160,6392990,0.019,Fleet
19811,20230901,1,11,124,4624384,0.06,Direct
19812,20230901,1,12,125,4984242,0.009,Dealer
19813,20230901,1,13,56,3147678,0.013,Online
19814,20230901,1,14,74,6056837,0.05,Dealer
19815,20230901,1,15,213,5916972,0.012,Direct
19816,20230901,1,16,45,1991123,0.033,Online
19817,20230901,1,17,33,2259253,0.045,Online
19818,20230901,1,18,36,2629179,0.015,Online
19819,20230901,1,19,62,1754159,0.0,Direct
19820,20230901,1,20,87,2896132,0.017,Dealer
19821,20230901,1,21,27,787171,0.005,Direct
19822,20230901,1,22,45,1437743,0.038,Online
19823,20230901,1,23,43,4505859,0.041,Online
19824,20230901,1,24,36,3788622,0.002,Direct
19825,20230901,1,25,34,4906407,0.072,Direct
19826,20230901,1,26,37,1069995,0.048,Online
19827,20230901,1,27,52,1970469,0.007,Online
19828,20230901,1,28,69,3919598,0.042,Dealer
19829,20230901,1,29,90,3607428,0.049,Online
19830,20230901,1,30,144,4783245,0.039,Online
19831,20230901,2,1,255,10030569,0.064,Direct
19832,20230901,2,2,292,14527384,0.057,Direct
19833,20230901,2,3,134,9323630,0.031,Direct
19834,20230901,2,4,73,6035409,0.074,Fleet
19835,20230901,2,5,198,6205040,0.039,Dealer
19836,20230901,2,6,169,4489954,0.035,Fleet
19837,20230901,2,7,194,3402421,0.033,Fleet
19838,20230901,2,8,102,3805390,0.008,Online
19839,20230901,2,9,89,2918539,0.042,Direct
19840,20230901,2,10,85,3306397,0.01,Dealer
19841,20230901,2,11,49,1818106,0.079,Direct
19842,20230901,2,12,67,2722035,0.013,Fleet
19843,20230901,2,13,50,2718422,0.073,Online
19844,20230901,2,14,41,3522127,0.007,Fleet
19845,20230901,2,15,118,2963772,0.049,Dealer
19846,20230901,2,16,62,2601601,0.038,Dealer
19847,20230901,2,17,27,1839754,0.03,Dealer
19848,20230901,2,18,10,766362,0.078,Online
19849,20230901,2,19,44,1202061,0.036,Dealer
19850,20230901,2,20,57,1843921,0.075,Fleet
19851,20230901,2,21,20,547350,0.05,Dealer
19852,20230901,2,22,23,651646,0.056,Fleet
19853,20230901,2,23,32,3217126,0.076,Online
19854,20230901,2,24,22,2184191,0.016,Direct
19855,20230901,2,25,27,3765031,0.012,Fleet
19856,20230901,2,26,22,664886,0.06,Direct
19857,20230901,2,27,20,759441,0.059,Online
19858,20230901,2,28,36,2250344,0.063,Fleet
19859,20230901,2,29,35,1508815,0.009,Online
19860,20230901,2,30,74,2483337,0.064,Dealer
19861,20230901,3,1,147,5567062,0.036,Dealer
19862,20230901,3,2,306,15441884,0.043,Fleet
19863,20230901,3,3,136,10486373,0.031,Direct
19864,20230901,3,4,,,0.058,Online
19865,20230901,3,5,220,6641196,0.057,Dealer
19866,20230901,3,6,122,3413814,0.037,Fleet
19867,20230901,3,7,132,2492124,0.067,Fleet
19868,20230901,3,8,95,3437931,0.071,Dealer
19869,20230901,3,9,55,1745276,0.036,Online
19870,20230901,3,10,88,3447256,0.047,Fleet
19871,20230901,3,11,64,2392298,0.071,Dealer
19872,20230901,3,12,57,2293864,0.007,Fleet
19873,20230901,3,13,44,2437329,0.031,Online
19874,20230901,3,14,46,3780143,0.071,Direct
19875,20230901,3,15,88,2179259,0.049,Direct
19876,20230901,3,16,46,1963680,0.029,Dealer
19877,20230901,3,17,25,1660522,0.053,Dealer
19878,20230901,3,18,16,1270844,0.008,Dealer
19879,20230901,3,19,30,877624,0.039,Online
19880,20230901,3,20,48,1519549,0.012,Online
19881,20230901,3,21,26,768983,0.045,Direct
19882,20230901,3,22,15,464377,0.043,Online
19883,20230901,3,23,22,2255260,0.012,Fleet
19884,20230901,3,24,11,1085213,0.023,Online
19885,20230901,3,25,24,3221830,0.042,Online
19886,20230901,3,26,19,594085,0.032,Dealer
19887,20230901,3,27,14,542760,0.079,Dealer
19888,20230901,3,28,43,2379584,0.068,Dealer
19889,20230901,3,29,,,0.058,Fleet
19890,20230901,3,30,56,1874126,0.025,Direct
19891,20230901,4,1,249,9732350,0.014,Dealer
19892,20230901,4,2,212,10998422,0.041,Fleet
19893,20230901,4,3,112,7982515,0.07,Direct
19894,20230901,4,4,61,4573972,0.017,Online
19895,20230901,4,5,132,3888865,0.079,Direct
19896,20230901,4,6,90,2537943,0.005,Fleet
19897,20230901,4,7,130,2293704,0.005,Online
19898,20230901,4,8,,,0.048,Direct
19899,20230901,4,9,51,1625618,0.021,Direct
19900,20230901,4,10,45,1760673,0.012,Direct
19901,20230901,4,11,56,2256299,0.073,Direct
19902,20230901,4,12,45,1722303,0.013,Direct
19903,20230901,4,13,23,1295698,0.018,Direct
19904,20230901,4,14,29,2444055,0.021,Fleet
19905,20230901,4,15,65,1692676,0.013,Fleet
19906,20230901,4,16,32,1508022,0.067,Online
19907,20230901,4,17,19,1260072,0.001,Direct
19908,20230901,4,18,9,724221,0.018,Fleet
19909,20230901,4,19,31,822025,0.019,Online
19910,20230901,4,20,32,1028178,0.026,Fleet
19911,20230901,4,21,20,537166,0.027,Dealer
19912,20230901,4,22,12,357396,0.021,Online
19913,20230901,4,23,,,0.013,Dealer
19914,20230901,4,24,15,1559626,0.049,Online
19915,20230901,4,25,14,1810492,0.062,Fleet
19916,20230901,4,26,18,537661,0.066,Direct
19917,20230901,4,27,16,562349,0.007,Direct
19918,20230901,4,28,25,1563148,0.007,Online
19919,20230901,4,29,25,1024183,0.056,Dealer
19920,20230901,4,30,52,1741331,0.04,Direct
19921,20230901,5,1,227,9218771,0.078,Dealer
19922,20230901,5,2,303,15857530,0.006,Online
19923,20230901,5,3,128,9011631,0.009,Fleet
19924,20230901,5,4,61,5056361,0.008,Online
19925,20230901,5,5,166,5321220,0.015,Dealer
19926,20230901,5,6,100,2914300,0.03,Online
19927,20230901,5,7,166,3062547,0.049,Dealer
19928,20230901,5,8,57,2213164,0.03,Online
19929,20230901,5,9,57,1808068,0.019,Online
19930,20230901,5,10,84,3459527,0.068,Online
19931,20230901,5,11,38,1361491,0.007,Fleet
19932,20230901,5,12,46,1798935,0.036,Fleet
19933,20230901,5,13,50,2616700,0.014,Direct
19934,20230901,5,14,30,2566064,0.059,Dealer
19935,20230901,5,15,,,0.022,Dealer
19936,20230901,5,16,40,1744544,0.035,Fleet
19937,20230901,5,17,26,1673214,0.03,Fleet
19938,20230901,5,18,19,1392982,0.022,Fleet
19939,20230901,5,19,43,1127013,0.009,Online
19940,20230901,5,20,43,1373869,0.006,Fleet
19941,20230901,5,21,17,513483,0.072,Fleet
19942,20230901,5,22,13,367971,0.049,Direct
19943,20230901,5,23,16,1653495,0.034,Direct
19944,20230901,5,24,16,1591149,0.029,Online
19945,20230901,5,25,21,2742090,0.042,Dealer
19946,20230901,5,26,19,574895,0.062,Online
19947,20230901,5,27,18,714561,0.002,Fleet
19948,20230901,5,28,37,2189823,0.017,Dealer
19949,20230901,5,29,31,1247077,0.011,Online
19950,20230901,5,30,55,1836186,0.005,Dealer
19951,20230901,6,1,105,4250080,0.076,Fleet
19952,20230901,6,2,121,5838056,0.021,Dealer
19953,20230901,6,3,42,3049583,0.004,Direct
19954,20230901,6,4,49,3710315,0.02,Online
19955,20230901,6,5,85,2776513,0.042,Online
19956,20230901,6,6,39,1087367,0.047,Online
19957,20230901,6,7,69,1231231,0.037,Online
19958,20230901,6,8,33,1256639,0.05,Fleet
19959,20230901,6,9,21,692364,0.037,Online
19960,20230901,6,10,24,953426,0.034,Direct
19961,20230901,6,11,29,1170728,0.027,Direct
19962,20230901,6,12,32,1274204,0.005,Dealer
19963,20230901,6,13,20,1046687,0.022,Dealer
19964,20230901,6,14,18,1443992,0.018,Direct
19965,20230901,6,15,38,1015905,0.039,Fleet
19966,20230901,6,16,17,768605,0.071,Direct
19967,20230901,6,17,,,0.048,Online
19968,20230901,6,18,6,435394,0.046,Online
19969,20230901,6,19,15,424383,0.066,Dealer
19970,20230901,6,20,20,614814,0.071,Dealer
19971,20230901,6,21,5,142884,0.02,Direct
19972,20230901,6,22,8,229500,0.016,Online
19973,20230901,6,23,10,1007907,0.041,Direct
19974,20230901,6,24,8,838558,0.018,Fleet
19975,20230901,6,25,8,1094571,0.048,Dealer
19976,20230901,6,26,7,201728,0.029,Dealer
19977,20230901,6,27,7,253237,0.002,Dealer
19978,20230901,6,28,,,0.005,Online
19979,20230901,6,29,17,743545,0.066,Dealer
19980,20230901,6,30,19,634695,0.071,Online
19981,20230901,7,1,136,5233082,0.007,Direct
19982,20230901,7,2,107,5347341,0.068,Direct
19983,20230901,7,3,50,3798422,0.02,Online
19984,20230901,7,4,44,3408467,0.069,Direct
19985,20230901,7,5,97,3112238,0.073,Online
19986,20230901,7,6,53,1379519,0.046,Direct
19987,20230901,7,7,66,1108686,0.077,Online
19988,20230901,7,8,35,1233010,0.038,Direct
19989,20230901,7,9,26,859929,0.029,Direct
19990,20230901,7,10,59,2326018,0.001,Direct
19991,20230901,7,11,45,1760506,0.027,Online
19992,20230901,7,12,34,1337586,0.042,Fleet
19993,20230901,7,13,20,1042144,0.059,Fleet
19994,20230901,7,14,24,1940726,0.037,Online
19995,20230901,7,15,66,1750473,0.076,Fleet
19996,20230901,7,16,26,1153090,0.023,Direct
19997,20230901,7,17,9,618006,0.047,Fleet
19998,20230901,7,18,11,798229,0.049,Direct
19999,20230901,7,19,24,699921,0.044,Dealer
20000,20230901,7,20,,,0.039,Dealer
20001,20230901,7,21,7,201228,0.009,Dealer
20002,20230901,7,22,11,348563,0.072,Fleet
20003,20230901,7,23,12,1152572,0.026,Fleet
20004,20230901,7,24,10,964995,0.041,Dealer
20005,20230901,7,25,12,1629513,0.004,Dealer
20006,20230901,7,26,12,376090,0.036,Dealer
20007,20230901,7,27,10,396754,0.007,Direct
20008,20230901,7,28,25,1496759,0.013,Fleet
20009,20230901,7,29,26,1074163,0.042,Fleet
20010,20230901,7,30,28,972849,0.01,Online
20011,20230901,8,1,91,3352057,0.029,Fleet
20012,20230901,8,2,127,6200082,0.012,Dealer
20013,20230901,8,3,80,6251283,0.074,Direct
20014,20230901,8,4,54,4185648,0.025,Direct
20015,20230901,8,5,116,3687619,0.075,Dealer
20016,20230901,8,6,79,2225547,0.001,Fleet
20017,20230901,8,7,89,1481136,0.007,Online
20018,20230901,8,8,55,2180628,0.064,Fleet
20019,20230901,8,9,44,1402919,0.057,Online
20020,20230901,8,10,,,0.007,Dealer
20021,20230901,8,11,38,1484992,0.021,Direct
20022,20230901,8,12,34,1321968,0.075,Dealer
20023,20230901,8,13,20,1034870,0.031,Direct
20024,20230901,8,14,25,2270890,0.026,Direct
20025,20230901,8,15,57,1419648,0.028,Online
20026,20230901,8,16,28,1174888,0.072,Fleet
20027,20230901,8,17,14,922220,0.035,Dealer
20028,20230901,8,18,,,0.069,Online
20029,20230901,8,19,31,833186,0.066,Dealer
20030,20230901,8,20,16,484022,0.011,Direct
20031,20230901,8,21,13,389330,0.038,Dealer
20032,20230901,8,22,14,414191,0.053,Dealer
20033,20230901,8,23,15,1526893,0.003,Online
20034,20230901,8,24,15,1585426,0.063,Fleet
20035,20230901,8,25,11,1549378,0.004,Online
20036,20230901,8,26,8,227626,0.06,Fleet
20037,20230901,8,27,15,574811,0.076,Dealer
20038,20230901,8,28,19,1058281,0.035,Fleet
20039,20230901,8,29,20,810579,0.001,Dealer
20040,20230901,8,30,50,1736886,0.001,Direct
20041,20230901,9,1,103,3916127,0.033,Online
20042,20230901,9,2,145,7300471,0.041,Dealer
20043,20230901,9,3,55,4259589,0.009,Direct
20044,20230901,9,4,,,0.043,Direct
20045,20230901,9,5,108,3549785,0.004,Fleet
20046,20230901,9,6,79,2101540,0.002,Fleet
20047,20230901,9,7,85,1498308,0.022,Dealer
20048,20230901,9,8,,,0.059,Online
20049,20230901,9,9,30,921926,0.04,Online
20050,20230901,9,10,36,1409176,0.017,Dealer
20051,20230901,9,11,31,1236134,0.03,Direct
20052,20230901,9,12,32,1259618,0.039,Fleet
20053,20230901,9,13,19,997719,0.041,Direct
20054,20230901,9,14,21,1693664,0.013,Fleet
20055,20230901,9,15,61,1616169,0.065,Online
20056,20230901,9,16,18,842864,0.027,Fleet
20057,20230901,9,17,8,570150,0.07,Direct
20058,20230901,9,18,8,606687,0.021,Fleet
20059,20230901,9,19,28,786092,0.04,Online
20060,20230901,9,20,13,383340,0.075,Direct
20061,20230901,9,21,14,410961,0.035,Fleet
20062,20230901,9,22,6,180530,0.027,Online
20063,20230901,9,23,11,1153749,0.046,Fleet
20064,20230901,9,24,14,1445475,0.023,Direct
20065,20230901,9,25,13,1880567,0.017,Online
20066,20230901,9,26,10,288974,0.05,Dealer
20067,20230901,9,27,15,526069,0.074,Online
20068,20230901,9,28,23,1446143,0.032,Fleet
20069,20230901,9,29,18,784263,0.013,Dealer
20070,20230901,9,30,42,1468058,0.044,Online
20071,20230901,10,1,302,11780446,0.03,Fleet
20072,20230901,10,2,267,13978262,0.03,Fleet
20073,20230901,10,3,82,5914304,0.022,Fleet
20074,20230901,10,4,94,7436395,0.073,Online
20075,20230901,10,5,156,4821430,0.061,Fleet
20076,20230901,10,6,106,2946988,0.08,Fleet
20077,20230901,10,7,181,3054308,0.021,Dealer
20078,20230901,10,8,84,3075192,0.038,Direct
20079,20230901,10,9,60,2009282,0.018,Fleet
20080,20230901,10,10,79,3115596,0.006,Fleet
20081,20230901,10,11,54,1948914,0.023,Dealer
20082,20230901,10,12,85,3618476,0.057,Fleet
20083,20230901,10,13,51,2942575,0.073,Fleet
20084,20230901,10,14,35,2994834,0.004,Fleet
20085,20230901,10,15,137,3471528,0.039,Dealer
20086,20230901,10,16,39,1835933,0.068,Fleet
20087,20230901,10,17,25,1752576,0.003,Online
20088,20230901,10,18,19,1532383,0.033,Direct
20089,20230901,10,19,55,1456378,0.018,Fleet
20090,20230901,10,20,34,1113596,0.079,Fleet
20091,20230901,10,21,31,939912,0.002,Online
20092,20230901,10,22,26,817365,0.063,Direct
20093,20230901,10,23,16,1554060,0.064,Direct
20094,20230901,10,24,20,2096551,0.025,Fleet
20095,20230901,10,25,29,4002865,0.017,Dealer
20096,20230901,10,26,22,656259,0.036,Dealer
20097,20230901,10,27,30,1127429,0.057,Online
20098,20230901,10,28,36,2122953,0.076,Direct
20099,20230901,10,29,50,2128705,0.075,Dealer
20100,20230901,10,30,61,1963130,0.021,Dealer
20101,20230901,11,1,178,6589228,0.06,Dealer
20102,20230901,11,2,247,12503482,0.005,Dealer
20103,20230901,11,3,94,7109310,0.044,Direct
20104,20230901,11,4,65,5221627,0.031,Direct
20105,20230901,11,5,103,3130064,0.06,Fleet
20106,20230901,11,6,80,2074500,0.055,Dealer
20107,20230901,11,7,119,2219241,0.007,Direct
20108,20230901,11,8,64,2370108,0.058,Direct
20109,20230901,11,9,55,1816862,0.051,Dealer
20110,20230901,11,10,59,2347865,0.055,Online
20111,20230901,11,11,37,1418321,0.071,Direct
20112,20230901,11,12,45,1787652,0.003,Fleet
20113,20230901,11,13,34,1739088,0.008,Fleet
20114,20230901,11,14,40,3298078,0.048,Dealer
20115,20230901,11,15,90,2375026,0.046,Dealer
20116,20230901,11,16,34,1590160,0.017,Online
20117,20230901,11,17,17,1111442,0.017,Fleet
20118,20230901,11,18,19,1465587,0.05,Dealer
20119,20230901,11,19,32,924606,0.009,Dealer
20120,20230901,11,20,19,583197,0.042,Dealer
20121,20230901,11,21,13,365211,0.076,Fleet
20122,20230901,11,22,17,499973,0.001,Online
20123,20230901,11,23,18,1704101,0.032,Dealer
20124,20230901,11,24,18,1745137,0.066,Direct
20125,20230901,11,25,12,1683536,0.023,Online
20126,20230901,11,26,14,400739,0.049,Fleet
20127,20230901,11,27,13,484920,0.052,Direct
20128,20230901,11,28,33,2019167,0.01,Direct
20129,20230901,11,29,28,1242925,0.05,Online
20130,20230901,11,30,58,1976293,0.043,Dealer
20131,20230901,12,1,105,4131977,0.003,Dealer
20132,20230901,12,2,132,6695579,0.025,Dealer
20133,20230901,12,3,54,4058066,0.05,Online
20134,20230901,12,4,42,3438443,0.011,Dealer
20135,20230901,12,5,90,2855095,0.021,Direct
20136,20230901,12,6,63,1665606,0.005,Online
20137,20230901,12,7,68,1175280,0.024,Online
20138,20230901,12,8,,,0.013,Direct
20139,20230901,12,9,31,926608,0.01,Dealer
20140,20230901,12,10,26,1042227,0.003,Direct
20141,20230901,12,11,24,894333,0.034,Online
20142,20230901,12,12,25,991094,0.042,Online
20143,20230901,12,13,17,956726,0.075,Direct
20144,20230901,12,14,21,1893181,0.069,Fleet
20145,20230901,12,15,34,902312,0.036,Online
20146,20230901,12,16,18,788694,0.015,Fleet
20147,20230901,12,17,9,654993,0.068,Dealer
20148,20230901,12,18,7,547811,0.047,Fleet
20149,20230901,12,19,14,368647,0.002,Fleet
20150,20230901,12,20,18,579673,0.059,Online
20151,20230901,12,21,6,170648,0.032,Direct
20152,20230901,12,22,8,227321,0.05,Dealer
20153,20230901,12,23,9,829243,0.007,Dealer
20154,20230901,12,24,9,970681,0.066,Direct
20155,20230901,12,25,11,1573481,0.019,Online
20156,20230901,12,26,9,263887,0.053,Direct
20157,20230901,12,27,,,0.039,Direct
20158,20230901,12,28,15,915439,0.031,Online
20159,20230901,12,29,19,830850,0.044,Online
20160,20230901,12,30,19,624728,0.062,Fleet
20161,20230901,13,1,76,3140705,0.012,Direct
20162,20230901,13,2,111,5725644,0.061,Online
20163,20230901,13,3,50,3666103,0.061,Online
20164,20230901,13,4,17,1350941,0.055,Online
20165,20230901,13,5,25,758550,0.037,Direct
20166,20230901,13,6,39,1056858,0.036,Direct
20167,20230901,13,7,50,879865,0.069,Fleet
20168,20230901,13,8,31,1216260,0.071,Online
20169,20230901,13,9,20,611822,0.075,Dealer
20170,20230901,13,10,23,946758,0.037,Fleet
20171,20230901,13,11,23,843131,0.017,Online
20172,20230901,13,12,29,1119649,0.071,Online
20173,20230901,13,13,12,662414,0.024,Online
20174,20230901,13,14,14,1161172,0.063,Fleet
20175,20230901,13,15,32,826175,0.008,Online
20176,20230901,13,16,11,460870,0.034,Online
20177,20230901,13,17,6,435310,0.039,Direct
20178,20230901,13,18,6,461986,0.025,Online
20179,20230901,13,19,17,491221,0.022,Online
20180,20230901,13,20,14,438952,0.006,Dealer
20181,20230901,13,21,5,148727,0.02,Direct
20182,20230901,13,22,5,149430,0.067,Fleet
20183,20230901,13,23,7,710235,0.049,Direct
20184,20230901,13,24,7,710005,0.076,Direct
20185,20230901,13,25,8,1049438,0.055,Direct
20186,20230901,13,26,6,172021,0.002,Online
20187,20230901,13,27,7,259518,0.04,Dealer
20188,20230901,13,28,12,723557,0.043,Fleet
20189,20230901,13,29,13,516931,0.007,Fleet
20190,20230901,13,30,19,611457,0.062,Direct
20191,20230901,14,1,54,2071069,0.054,Dealer
20192,20230901,14,2,59,2851378,0.004,Direct
20193,20230901,14,3,27,2088384,0.059,Dealer
20194,20230901,14,4,19,1418360,0.063,Dealer
20195,20230901,14,5,42,1362421,0.028,Fleet
20196,20230901,14,6,36,1052342,0.01,Fleet
20197,20230901,14,7,29,483900,0.036,Online
20198,20230901,14,8,17,655297,0.074,Dealer
20199,20230901,14,9,14,465639,0.047,Online
20200,20230901,14,10,19,812382,0.0,Fleet
20201,20230901,14,11,13,469535,0.079,Online
20202,20230901,14,12,12,457868,0.044,Online
20203,20230901,14,13,8,434727,0.01,Online
20204,20230901,14,14,,,0.067,Online
20205,20230901,14,15,16,390820,0.061,Online
20206,20230901,14,16,5,224024,0.059,Dealer
20207,20230901,14,17,5,355432,0.027,Direct
20208,20230901,14,18,3,216996,0.052,Dealer
20209,20230901,14,19,7,204165,0.051,Fleet
20210,20230901,14,20,9,295888,0.04,Online
20211,20230901,14,21,6,165099,0.035,Dealer
20212,20230901,14,22,5,158307,0.043,Dealer
20213,20230901,14,23,5,504201,0.053,Direct
20214,20230901,14,24,4,398055,0.056,Direct
20215,20230901,14,25,2,271775,0.005,Fleet
20216,20230901,14,26,6,169326,0.02,Direct
20217,20230901,14,27,4,149265,0.008,Online
20218,20230901,14,28,8,488412,0.03,Dealer
20219,20230901,14,29,,,0.05,Fleet
20220,20230901,14,30,13,449650,0.049,Fleet
20221,20230901,15,1,56,2082697,0.076,Fleet
20222,20230901,15,2,55,2573736,0.064,Direct
20223,20230901,15,3,28,1975686,0.012,Dealer
20224,20230901,15,4,13,1020092,0.022,Online
20225,20230901,15,5,40,1297055,0.045,Online
20226,20230901,15,6,28,743274,0.052,Dealer
20227,20230901,15,7,34,585891,0.032,Fleet
20228,20230901,15,8,19,740809,0.034,Dealer
20229,20230901,15,9,12,357530,0.058,Online
20230,20230901,15,10,14,546322,0.043,Direct
20231,20230901,15,11,11,439149,0.049,Dealer
20232,20230901,15,12,17,729830,0.03,Fleet
20233,20230901,15,13,9,509603,0.043,Fleet
20234,20230901,15,14,9,726010,0.078,Dealer
20235,20230901,15,15,17,443958,0.032,Dealer
20236,20230901,15,16,6,283257,0.028,Direct
20237,20230901,15,17,4,274419,0.071,Direct
20238,20230901,15,18,5,374149,0.037,Fleet
20239,20230901,15,19,9,241071,0.034,Fleet
20240,20230901,15,20,10,305218,0.028,Dealer
20241,20230901,15,21,4,111469,0.016,Direct
20242,20230901,15,22,,,0.076,Online
20243,20230901,15,23,5,464374,0.027,Online
20244,20230901,15,24,3,296277,0.023,Dealer
20245,20230901,15,25,4,527474,0.043,Dealer
20246,20230901,15,26,2,57796,0.068,Fleet
20247,20230901,15,27,5,181711,0.057,Direct
20248,20230901,15,28,9,509012,0.042,Online
20249,20230901,15,29,9,393653,0.011,Dealer
20250,20230901,15,30,12,417249,0.065,Online
20251,20231001,1,1,493,19413907,0.073,Direct
20252,20231001,1,2,,,0.01,Online
20253,20231001,1,3,281,19991144,0.05,Dealer
20254,20231001,1,4,205,15777788,0.048,Fleet
20255,20231001,1,5,337,10317755,0.028,Direct
20256,20231001,1,6,160,4533402,0.025,Dealer
20257,20231001,1,7,257,4267260,0.023,Online
20258,20231001,1,8,134,5273572,0.03,Fleet
20259,20231001,1,9,105,3414902,0.011,Online
20260,20231001,1,10,181,7600876,0.02,Dealer
20261,20231001,1,11,,,0.002,Direct
20262,20231001,1,12,74,2903284,0.017,Fleet
20263,20231001,1,13,84,4774585,0.041,Fleet
20264,20231001,1,14,79,7081166,0.034,Fleet
20265,20231001,1,15,190,4905582,0.011,Dealer
20266,20231001,1,16,75,3175402,0.026,Online
20267,20231001,1,17,40,2595996,0.064,Direct
20268,20231001,1,18,46,3519734,0.05,Fleet
20269,20231001,1,19,75,2038721,0.067,Online
20270,20231001,1,20,82,2569568,0.036,Fleet
20271,20231001,1,21,30,845995,0.029,Dealer
20272,20231001,1,22,36,1111191,0.005,Online
20273,20231001,1,23,48,4975424,0.054,Dealer
20274,20231001,1,24,36,3683196,0.008,Online
20275,20231001,1,25,33,4204054,0.066,Online
20276,20231001,1,26,34,1030281,0.072,Dealer
20277,20231001,1,27,36,1365383,0.002,Dealer
20278,20231001,1,28,54,3220792,0.07,Direct
20279,20231001,1,29,68,2837008,0.03,Direct
20280,20231001,1,30,84,2642863,0.013,Dealer
20281,20231001,2,1,211,7880632,0.056,Dealer
20282,20231001,2,2,209,10361349,0.072,Dealer
